# 29-04-2026 10:47:57
# star_mass = 15.6269593047138304
# num_shells = 196
# element_names = h1, he3, he4, c12, n14, o16
id      mass                      dm                        radius                    density                   pressure                  e_thermal                 buoyancy                  temperature               mean_mu                   passive_scalar            h1                        he3                       he4                       c12                       n14                       o16                       
68      5.6482718767377200e+00    7.8857754888832510e-02    1.1255852104476449e+00    2.9173393887363708e+00    9.6773512088781180e+15    5.5296936280464870e+15    2.9021254464209456e+16    2.5565260585719317e+07    7.2106341373848815e-01    7.1759386649632950e-01    5.2012624610219949e-01    1.1110935813148700e-05    4.6590966094216685e-01    6.7422090009275999e-04    6.5733324468713605e-03    2.3106814123248715e-03    
69      5.7285714863442880e+00    8.0299609606568012e-02    1.1356614251783932e+00    2.8598357366731362e+00    9.4306451626347420e+15    5.4941983060985490e+15    2.9197270844467620e+16    2.5367479205520462e+07    7.1925922658180774e-01    7.0724584550722136e-01    5.2294362134042194e-01    1.1766868500355045e-05    4.6308849950969239e-01    7.0232661886719422e-04    6.4858406054429038e-03    2.3731977965438570e-03    
70      5.8076765358203755e+00    7.9105049476087430e-02    1.1458035273533342e+00    2.8031299222380235e+00    9.1879028487781400e+15    5.4644198716565080e+15    2.9456477591839492e+16    2.5241398780080371e+07    7.2058011896510377e-01    7.1483775533769189e-01    5.2087909461898485e-01    1.1708663121168740e-05    4.6515728005889928e-01    6.9310193686801384e-04    6.5367342201743941e-03    2.3273332414210633e-03    
71      5.8861472236253771e+00    7.8470687805001660e-02    1.1557870977402074e+00    2.7479782658819407e+00    8.9552176752824580e+15    5.4249656976952930e+15    2.9568879591222040e+16    2.4987911026683215e+07    7.1616648071962385e-01    6.8938793343968074e-01    5.2780611198749083e-01    1.3022864694986954e-05    4.5821967249092072e-01    7.5275936744187649e-04    6.3326015635469376e-03    2.4810844653730059e-03    
72      5.9650590029793156e+00    7.8911779353938449e-02    1.1659901722096206e+00    2.6935720077169187e+00    8.7250017520729750e+15    5.3984327337216050e+15    2.9870133453130452e+16    2.4897213538702022e+07    7.1892009324917827e-01    7.0531178540881356e-01    5.2347404449029256e-01    1.2616665118257045e-05    4.6255956621051869e-01    7.2512902373488724e-04    6.4490125252889413e-03    2.3848838245152677e-03    
73      6.0441993421931146e+00    7.9140339213799038e-02    1.1761121493732303e+00    2.6398311097124196e+00    8.4992233518799950e+15    5.3708504103052120e+15    3.0162205834227660e+16    2.4792665941688590e+07    7.2110570048227285e-01    7.1786454305166303e-01    5.2005912330599913e-01    1.2317288641783744e-05    4.6598065885150730e-01    7.0348534936041636e-04    6.5406189936941762e-03    2.3090489502657343e-03    
74      6.1225459859768980e+00    7.8346643783783421e-02    1.1862195022697932e+00    2.5869468636544433e+00    8.2799078940306710e+15    5.3378016112311900e+15    3.0371577894675808e+16    2.4614893507165235e+07    7.1993635753125351e-01    7.1116547100814398e-01    5.2188326812164265e-01    1.2842295263469760e-05    4.6415410356760894e-01    7.2252635559049252e-04    6.4829917477235346e-03    2.3495206516396948e-03    
75      6.2016527126795209e+00    7.9106726702622865e-02    1.1964060034347648e+00    2.5348782087691348e+00    8.0656230218138630e+15    5.3025825939805170e+15    3.0549331448047848e+16    2.4409475764773197e+07    7.1748738405040902e-01    6.9705992064123856e-01    5.2572308195114725e-01    1.3715949203087639e-05    4.6030862675871320e-01    7.5770291772557670e-04    6.3673878245818155e-03    2.4347373380977336e-03    
76      6.2804473678412096e+00    7.8794655161688709e-02    1.2066635890745769e+00    2.4835153807380115e+00    7.8537941797278430e+15    5.2760015103929320e+15    3.0865745546690808e+16    2.4315203468846042e+07    7.2012776090200292e-01    7.1227301641629959e-01    5.2158386044828220e-01    1.3258951167509968e-05    4.6445497250500567e-01    7.2877612875045376e-04    6.4815543832667643e-03    2.3428303229960541e-03    
77      6.3599932948298195e+00    7.9545926988609850e-02    1.2169096386869713e+00    2.4326337140782810e+00    7.6455406860507530e+15    5.2501803869420810e+15    3.1201443611434528e+16    2.4227920911933161e+07    7.2313546084141489e-01    7.2946563949847099e-01    5.1690569501058381e-01    1.2665126973565024e-05    4.6914100862114466e-01    6.9453769047950252e-04    6.6123820522916554e-03    2.2389642379955503e-03    
78      6.4383297920824889e+00    7.8336497252669446e-02    1.2272439767749022e+00    2.3827577881932709e+00    7.4449136643444950e+15    5.2103148508475140e+15    3.1312185200247188e+16    2.3963842286637925e+07    7.1789424449417782e-01    6.9942292478418089e-01    5.2508277634628964e-01    1.4281780418402890e-05    4.6095124543698862e-01    7.6427028375271333e-04    6.3722163029497278e-03    2.4204625890696537e-03    
79      6.5180529563374208e+00    7.9723164254931866e-02    1.2375455549550032e+00    2.3333599393304714e+00    7.2454967903762230e+15    5.1862591782476520e+15    3.1681362651961912e+16    2.3894468962514572e+07    7.2169182017231448e-01    7.2124003268323245e-01    5.1914588820238139e-01    1.3439282571903823e-05    4.6689792061096419e-01    7.1908431710969629e-04    6.5402619506637659e-03    2.2886583757776337e-03    
80      6.5975381673724218e+00    7.9485211035001058e-02    1.2481683068963172e+00    2.2845040660438820e+00    7.0514365931924780e+15    5.1487603110464700e+15    3.1837885786146152e+16    2.3658700559813332e+07    7.1772036810509476e-01    6.9842567838211755e-01    5.2535580082615840e-01    1.4733030642002075e-05    4.6067846796392281e-01    7.7297872184176237e-04    6.3567844132778988e-03    2.4264877836257834e-03    
81      6.6757103605673969e+00    7.8172193194975037e-02    1.2585816295822587e+00    2.2366162764323416e+00    6.8606799698165360e+15    5.1251374208049550e+15    3.2222725266098320e+16    2.3592232427291963e+07    7.2166859094356128e-01    7.2111344047687942e-01    5.1918175474029082e-01    1.3795989287076689e-05    4.6686257434720257e-01    7.2492012145562723e-04    6.5327839653360493e-03    2.2894235758962327e-03    
82      6.7545870168755542e+00    7.8876656308157322e-02    1.2689435203902308e+00    2.1898198917220029e+00    6.6767770714286840e+15    5.0919969722971120e+15    3.2446061626550372e+16    2.3406069115330111e+07    7.1988471313577573e-01    7.1089775620503581e-01    5.2196273888772449e-01    1.4455052124293961e-05    4.6407744604147633e-01    7.5029693779195446e-04    6.4491756753059532e-03    2.3511401450456151e-03    
83      6.8333293355364182e+00    7.8742318660864008e-02    1.2794567304397584e+00    2.1435150598396544e+00    6.4952786364819680e+15    5.0615595760530780e+15    3.2724507691618172e+16    2.3256316125121247e+07    7.1989214342368779e-01    7.1094312149501626e-01    5.2195101931276700e-01    1.4597538825750451e-05    4.6408942575284057e-01    7.5250726757933523e-04    6.4468366258461241e-03    2.3508662416097054e-03    
84      6.9125002676408904e+00    7.9170932104472236e-02    1.2900509491348453e+00    2.0976847401500645e+00    6.3178749472412880e+15    5.0296684912646840e+15    3.2978171549743228e+16    2.3082226490449935e+07    7.1864323541252950e-01    7.0376181708251728e-01    5.2390615907149585e-01    1.5093612038799676e-05    4.6213144167815901e-01    7.7095644305947512e-04    6.3873508505461890e-03    2.3942510841694453e-03    
85      6.9911140792594892e+00    7.8613811618598817e-02    1.3007130978930805e+00    2.0525225162519320e+00    6.1426070734766700e+15    5.0075555961816440e+15    3.3413302290176524e+16    2.3030267836557806e+07    7.2339132343800971e-01    7.3094351246053690e-01    5.1650862455055124e-01    1.3815221771515437e-05    4.6954079981148900e-01    7.1106749282031961e-04    6.6009082892670573e-03    2.2300373735692413e-03    
86      7.0705825845432368e+00    7.9468505283747604e-02    1.3110550607771889e+00    2.0079698899790115e+00    5.9725694210454230e+15    4.9709704076487530e+15    3.3595777864633644e+16    2.2802356174807984e+07    7.1954029462608948e-01    7.0892891648105272e-01    5.2250090776817359e-01    1.5037365334002683e-05    4.6353931115344099e-01    7.6291603175214127e-04    6.4240452870482278e-03    2.3630351337197470e-03    
87      7.1498280766130069e+00    7.9245492069770052e-02    1.3227033802213781e+00    1.9636839951628668e+00    5.8046885440729190e+15    4.9387867757613130e+15    3.3863449737761648e+16    2.2624588862164315e+07    7.1811930655492362e-01    7.0074763766843273e-01    5.2472817896326640e-01    1.5543990390387218e-05    4.6130875722966797e-01    7.8332890873458044e-04    6.3569825153882353e-03    2.4124611320212449e-03    
88      7.2295172924856361e+00    7.9689215872629227e-02    1.3331998474017124e+00    1.9203288689685654e+00    5.6406329617136320e+15    4.9142818475128970e+15    3.4272571794860824e+16    2.2537948510817803e+07    7.2116435222309228e-01    7.1824657437161243e-01    5.1996587086060042e-01    1.4699235268131641e-05    4.6607870152920799e-01    7.4478986010525323e-04    6.4944470544524404e-03    2.3067441998345945e-03    
89      7.3091424485503707e+00    7.9625156064734526e-02    1.3440353494190060e+00    1.8770671177349914e+00    5.4798674492746200e+15    4.8778281413305800e+15    3.4469433619760008e+16    2.2304137375996619e+07    7.1688200947273861e-01    6.9359983396731506e-01    5.2667465850532358e-01    1.6031230604497821e-05    4.5935963576696132e-01    8.0278770836897861e-04    6.2964958865316927e-03    2.4556436416780982e-03    
90      7.3885338010150274e+00    7.9391352464656784e-02    1.3551124508525099e+00    1.8347437621990483e+00    5.3224119108369660e+15    4.8533218791480670e+15    3.4891777001962208e+16    2.2212896696885105e+07    7.1968419662235461e-01    7.0976393319960041e-01    5.2227559094788756e-01    1.5217398164577811e-05    4.6376575395847114e-01    7.6696895592375089e-04    6.4237305870036938e-03    2.3579908920180214e-03    
91      7.4670045218838546e+00    7.8470720868827115e-02    1.3663009087823310e+00    1.7931803334139358e+00    5.1698156303902010e+15    4.8223601274481890e+15    3.5190703653519708e+16    2.2039969271094948e+07    7.1830163476223730e-01    7.0180729969691558e-01    5.2444167344737325e-01    1.5645798028362271e-05    4.6159648686303212e-01    7.8648338541351028e-04    6.3589035455699104e-03    2.4060597000512404e-03    
92      7.5464783974894631e+00    7.9473875605608590e-02    1.3773676477153030e+00    1.7521604876435408e+00    5.0201094018782310e+15    4.7943441082952460e+15    3.5553043042210732e+16    2.1900746960868865e+07    7.1861325973572499e-01    7.0360546752161357e-01    5.2395267179706906e-01    1.5547097043657915e-05    4.6208643852804365e-01    7.8344380760793939e-04    6.3719550898408868e-03    2.3951964198632718e-03    
93      7.6248013550062002e+00    7.8322957516737013e-02    1.3885559637694609e+00    1.7117154680490694e+00    4.8736517798552550e+15    4.7662638375023290e+15    3.5920495511680672e+16    2.1759172784494709e+07    7.1879259564723830e-01    7.0464018341971113e-01    5.2367144193022341e-01    1.5472385191355995e-05    4.6236829130146911e-01    7.8204471483806414e-04    6.3790570027302922e-03    2.3889454050161590e-03    
94      7.7031094034775780e+00    7.8308048471377845e-02    1.3998900096846740e+00    1.6721946325054837e+00    4.7319143625040070e+15    4.7362321640954260e+15    3.6245058306336408e+16    2.1590571198212024e+07    7.1747545847308603e-01    6.9704191885653732e-01    5.2573997541363460e-01    1.5832309360737806e-05    4.6029674467909937e-01    8.0055324967766642e-04    6.3172979179127791e-03    2.4348491697833716e-03    
95      7.7824271496422215e+00    7.9317746164643488e-02    1.4113398554976502e+00    1.6324477636854104e+00    4.5938032743712400e+15    4.6851758802027960e+15    3.6143794804014072e+16    2.1154469692309346e+07    7.0224567290007800e-01    6.0827855284791887e-01    5.5022182909777684e-01    2.0443250417056442e-05    4.3577731059904357e-01    1.0055623575150328e-03    5.6081571489587489e-03    2.9719502857571915e-03    
96      7.8610224431125939e+00    7.8595293470372418e-02    1.4226160237593126e+00    1.5880044846237298e+00    4.4557710227638015e+15    4.6184467889613060e+15    3.5701169786891800e+16    2.0363241687655512e+07    6.6846555184986844e-01    4.0709977027521332e-01    6.0850432159836931e-01    3.0979420343896486e-05    3.7740737784366485e-01    1.4629683437276224e-03    4.0025479204437442e-03    4.1970576129194553e-03    
97      7.9396746263616942e+00    7.8652183249100283e-02    1.4340101160711292e+00    1.5433968696435607e+00    4.3212314908939070e+15    4.6170684654656380e+15    3.6469174024504808e+16    2.0313471575970192e+07    6.6980152252089287e-01    4.3369557067512277e-01    6.0608702496637390e-01    2.9381029168068682e-05    3.7983385703391465e-01    1.3988330817903971e-03    4.2052860345154763e-03    4.0508705937061656e-03    
98      8.0187409673899754e+00    7.9066341028281251e-02    1.4458092093237618e+00    1.4994808623944227e+00    4.1891287657717185e+15    4.6103400743164490e+15    3.7161117338662320e+16    2.0196583233898904e+07    6.6799059989941423e-01    4.4025130437823490e-01    6.0936449498275114e-01    2.8724149584393159e-05    3.7655742661335989e-01    1.3841826058537581e-03    4.2421494920395356e-03    4.0282748958798834e-03    
99      8.0972905912169431e+00    7.8549623826967618e-02    1.4576939279443644e+00    1.4563309606856463e+00    4.0602219644016555e+15    4.6066273633686950e+15    3.7927739782758928e+16    2.0107901162057031e+07    6.6744786953513158e-01    4.5807205056290085e-01    6.1034968131324840e-01    2.7491504616081059e-05    3.7557733914610936e-01    1.3428776588335148e-03    4.3655912297013164e-03    3.9422718869600833e-03    
100     8.1765460696844379e+00    7.9255478467494811e-02    1.4697415912256242e+00    1.4141719335261553e+00    3.9340689402879590e+15    4.5956694458574790e+15    3.8575254329354680e+16    1.9939340674616698e+07    6.6314414565693847e-01    4.4553938195621329e-01    6.1822446311564738e-01    2.7689483476100811e-05    3.6769556930296482e-01    1.3735449558089086e-03    4.2465037702271204e-03    4.0374821113443541e-03    
101     8.2559792338419946e+00    7.9433164157556746e-02    1.4819834124469711e+00    1.3722261144015651e+00    3.8102346227496755e+15    4.5904437103467110e+15    3.9353601283135088e+16    1.9819992732447222e+07    6.6100742964381110e-01    4.5343742481439236e-01    6.2217187586595923e-01    2.6897515445045587e-05    3.6374828982482216e-01    1.3553899461373575e-03    4.2842545884284261e-03    4.0185449986763662e-03    
102     8.3351397944860928e+00    7.9160560644098155e-02    1.4943907539665886e+00    1.3312301333161292e+00    3.6894670827439920e+15    4.5837025152599470e+15    4.0121738341468520e+16    1.9682659972587626e+07    6.5799093873832060e-01    4.5392514269003520e-01    6.2778865191517763e-01    2.6446867068485882e-05    3.5812827875497311e-01    1.3546740037767623e-03    4.2601254375546254e-03    4.0470757609176958e-03    
103     8.4135294384864814e+00    7.8389644000388614e-02    1.5068757229179639e+00    1.2915207368902069e+00    3.5724336756657100e+15    4.5794293041710690e+15    4.0961355000250176e+16    1.9577957189633649e+07    6.5659213432340824e-01    4.7036544651509171e-01    6.3041048503220698e-01    2.5303298351628133e-05    3.5550831588343301e-01    1.3157042514064811e-03    4.3561415971560061e-03    3.9893026769145887e-03    
104     8.4916651204393041e+00    7.8135681952822722e-02    1.5197215370267929e+00    1.2529729133343974e+00    3.4590405917116365e+15    4.5723040731483450e+15    4.1755982773290912e+16    1.9441217294635244e+07    6.5360168385110406e-01    4.7168708326366071e-01    6.3605409327810725e-01    2.4857373767813062e-05    3.4986029693446019e-01    1.3126352731593074e-03    4.3293061528064608e-03    4.0240637271674387e-03    
105     8.5710189331149511e+00    7.9353812675647006e-02    1.5324255279374162e+00    1.2150828904046587e+00    3.3477878262548285e+15    4.5681734832375260e+15    4.2647494325970400e+16    1.9338008990965493e+07    6.5229299998918022e-01    4.9449999655179644e-01    6.3853990498082502e-01    2.3537750069270527e-05    3.4737602970859910e-01    1.2580493125411776e-03    4.4582473663532865e-03    3.9494836210809585e-03    
106     8.6497571583192041e+00    7.8738225204252998e-02    1.5455407541562529e+00    1.1778988112057365e+00    3.2388466232790625e+15    4.5602771962808900e+15    4.3482260176399032e+16    1.9192418937864203e+07    6.4889805202511774e-01    4.9448246278849789e-01    6.4503626260900293e-01    2.3216461612779112e-05    3.4087219491032161e-01    1.2578758158409880e-03    4.4040629820965172e-03    4.0116399605937113e-03    
107     8.7289362070232777e+00    7.9179048704073551e-02    1.5588558117359514e+00    1.1416037841037645e+00    3.1327777186655510e+15    4.5521353704240600e+15    4.4333442353009512e+16    1.9043876195362002e+07    6.4533357788840373e-01    4.9122025760881455e-01    6.5193085429764719e-01    2.3036291287303771e-05    3.3396791754838717e-01    1.2653713402043150e-03    4.3175125199392591e-03    4.1005607420032900e-03    
108     8.8081499024239829e+00    7.9213695400705220e-02    1.5722976912616273e+00    1.1061537914767097e+00    3.0291466320129990e+15    4.5468952105513140e+15    4.5285644353797728e+16    1.8930700507440206e+07    6.4359344906225602e-01    5.1731589058228145e-01    6.5532466217085594e-01    2.1748941444468487e-05    3.3057078328857620e-01    1.2024366820563126e-03    4.4320639005013644e-03    4.0535577560344106e-03    
109     8.8868069987409779e+00    7.8657096316995023e-02    1.5860420987422745e+00    1.0716414059395860e+00    2.9285583863054580e+15    4.5387921362841420e+15    4.6189917941943608e+16    1.8785598736552339e+07    6.4021558765476450e-01    5.2082428125609925e-01    6.6196552312665768e-01    2.1395645656772934e-05    3.2391742725654837e-01    1.1934275180031345e-03    4.3631466791988274e-03    4.1443325134034288e-03    
110     8.9654805098807788e+00    7.8673511139800922e-02    1.5998390358727068e+00    1.0381487232458702e+00    2.8308883697713855e+15    4.5301544038446880e+15    4.7106429380028184e+16    1.8639574262320161e+07    6.3682452786425781e-01    5.2252922172686744e-01    6.6870368462418817e-01    2.1135632851926150e-05    3.1716393584542774e-01    1.1886261656997965e-03    4.2652203498051537e-03    4.2626501214958956e-03    
111     9.0441451488232332e+00    7.8664638942454346e-02    1.6137434814714291e+00    1.0054926581991874e+00    2.7358041437826310e+15    4.5223468500657980e+15    4.8071800770270872e+16    1.8503792410497703e+07    6.3395699134727401e-01    5.3909486084726865e-01    6.7445874538781636e-01    2.0384120516380218e-05    3.1139237998367630e-01    1.1479781471345168e-03    4.2393394532453631e-03    4.3464256470798317e-03    
112     9.1224506605903191e+00    7.8305511767085889e-02    1.6279258031799440e+00    9.7367495524586944e-01    2.6434329246410635e+15    4.5126831907872250e+15    4.9012272771229360e+16    1.8348051511269741e+07    6.3004142441506950e-01    5.2955222878969421e-01    6.8240188173342409e-01    2.0586074499118767e-05    3.0342331806038197e-01    1.1698244168697667e-03    4.0082994579368455e-03    4.5813429963568568e-03    
113     9.2016079028954216e+00    7.9157242305102571e-02    1.6423331703177313e+00    9.4258336925835084e-01    2.5532520727369975e+15    4.5045075353119840e+15    5.0026240034152576e+16    1.8210186177921776e+07    6.2706656140728911e-01    5.5387719949040948e-01    6.8850536154318365e-01    1.9668961839176945e-05    2.9729050091562015e-01    1.1099666094621875e-03    3.9361865415866292e-03    4.7435681677767171e-03    
114     9.2801852021047306e+00    7.8577299209309004e-02    1.6570336049400249e+00    9.1224020728699684e-01    2.4653835447233395e+15    4.4948228774156045e+15    5.1030669534826792e+16    1.8058223777266975e+07    6.2337935185502469e-01    5.5952646780785364e-01    6.9615209293664793e-01    1.9438972918570231e-05    2.8960059378647074e-01    1.0945635545674091e-03    3.6682869307658257e-03    5.0702765580983083e-03    
115     9.3585860012603845e+00    7.8400799155653900e-02    1.6719262400767039e+00    8.8282536659956656e-01    2.3803094869250260e+15    4.4846849976694080e+15    5.2046736394243928e+16    1.7904162655760396e+07    6.1957355614254150e-01    5.5215665044834272e-01    7.0414257316053763e-01    1.9648649144599919e-05    2.8155222556543702e-01    1.1100007655651352e-03    3.2285185253455055e-03    5.5522860734388601e-03    
116     9.4367395359381732e+00    7.8153534677788628e-02    1.6866096391543994e+00    8.5373340706507872e-01    2.2977700837363135e+15    4.4769028358009470e+15    5.3133764155455168e+16    1.7748978064209785e+07    6.1533482756609847e-01    6.2917022142665302e-01    7.1317347279997623e-01    1.7352554489097218e-05    2.7238603336486128e-01    9.1920992472404434e-04    2.7105765634280739e-03    6.3986075319897176e-03    
117     9.5156735684604623e+00    7.8934032522289144e-02    1.7022021840544590e+00    8.2915023534200838e-01    2.2172387389158130e+15    4.4496066975165570e+15    5.3875918640590512e+16    1.7606722224082228e+07    6.1462079173456219e-01    7.8411957813361810e-01    7.1472107614047331e-01    1.2848900764750766e-05    2.7075423736391224e-01    5.4244604573492738e-04    2.9688180818346647e-03    6.6058262067485995e-03    
118     9.5938126372846071e+00    7.8139068824144786e-02    1.7175212157503188e+00    8.0592541371497406e-01    2.1385285398053150e+15    4.4168280311602980e+15    5.4529155164977408e+16    1.7463400418839432e+07    6.1461172580800660e-01    7.8857807813735559e-01    7.1474089035438437e-01    1.2955944468077501e-05    2.7073233176849637e-01    5.3142948231999073e-04    2.9806330318593471e-03    6.6070121579403082e-03    
119     9.6727902921525430e+00    7.8977654867935954e-02    1.7333497066466097e+00    7.8340124350704976e-01    2.0627850756689442e+15    4.3843733640717290e+15    5.5188990937615328e+16    1.7321523157656938e+07    6.1459994461731970e-01    7.8414231446925808e-01    7.1476574755322830e-01    1.3331027462574339e-05    2.7070869088699384e-01    5.4198612203233145e-04    2.9671406748801063e-03    6.6083564748715641e-03    
120     9.7517861049775387e+00    7.8995812824995681e-02    1.7490692457352637e+00    7.6104016222218307e-01    1.9882543434714955e+15    4.3516923043571065e+15    5.5875360816102336e+16    1.7178423467866588e+07    6.1459607062515542e-01    7.9589278255077978e-01    7.1477504825862781e-01    1.3272292160309726e-05    2.7069459303595100e-01    5.1329504153880200e-04    3.0000953627443579e-03    6.6089487484466509e-03    
121     9.8308885210510386e+00    7.9102416073499882e-02    1.7653063254768799e+00    7.3912063997707089e-01    1.9158047213239448e+15    4.3190411400117025e+15    5.6577892135420984e+16    1.7035253927254509e+07    6.1458276981044324e-01    7.8447455942626398e-01    7.1480254908032048e-01    1.3874207728366746e-05    2.7067089490759078e-01    5.4079470277479250e-04    2.9667617488320090e-03    6.6103780922223037e-03    
122     9.9091757319979497e+00    7.8287210946911046e-02    1.7813820121122657e+00    7.1774168855202436e-01    1.8457444969438330e+15    4.2866454269725335e+15    5.7295314595953560e+16    1.6893149769622784e+07    6.1457980228125353e-01    7.9339352584726297e-01    7.1480964330102770e-01    1.3935950592438255e-05    2.7066006587320007e-01    5.1898275199220079e-04    2.9919448049228821e-03    6.6106800577333345e-03    
123     9.9879386492332127e+00    7.8762917235263075e-02    1.7976967027920816e+00    6.9679810434701717e-01    1.7776972854423992e+15    4.2543266020315990e+15    5.8030436807005480e+16    1.6751183128185922e+07    6.1457252629368919e-01    7.9147679013421124e-01    7.1482503463503100e-01    1.4309341031743655e-05    2.7064495703904845e-01    5.2346620431826900e-04    2.9860746481994412e-03    6.6114108718396394e-03    
124     1.0066813969932671e+01    7.8875320699458129e-02    1.8140696635929268e+00    6.7623283378344545e-01    1.7114513665873110e+15    4.2219989829212775e+15    5.8785873267542408e+16    1.6609019873450365e+07    6.1456361460993048e-01    7.8518890958373577e-01    7.1484355498268171e-01    1.4804605361366594e-05    2.7062834289997900e-01    5.3859480462363886e-04    2.9675848911936316e-03    6.6123705556296051e-03    
125     1.0145949656497873e+01    7.9135686565201979e-02    1.8306785520361166e+00    6.5601880814864943e-01    1.6469017414411228e+15    4.1896498658976650e+15    5.9564301582495520e+16    1.6466702933811774e+07    6.1456469441861972e-01    7.9978194104569278e-01    7.1484243330548636e-01    1.4803591490491639e-05    2.7062358101817863e-01    5.0314797899088186e-04    3.0091021409391116e-03    6.6121847043832038e-03    
126     1.0224282821634857e+01    7.8333165136983851e-02    1.8477665304331772e+00    6.3627735606455804e-01    1.5843925526397222e+15    4.1573752105152835e+15    6.0358959794923120e+16    1.6324535674656665e+07    6.1455157708168096e-01    7.7929741860888113e-01    7.1486873168372689e-01    1.5671122045780027e-05    2.7060456472939814e-01    5.5296307888811496e-04    2.9499142479546023e-03    6.6134078774549099e-03    
127     1.0302686871542891e+01    7.8404049908034068e-02    1.8647544443231983e+00    6.1699135856171705e-01    1.5238724160139130e+15    4.1253144607589660e+15    6.1174701478554520e+16    1.6183256961243529e+07    6.1455681349024172e-01    8.0354055808320968e-01    7.1485949344950128e-01    1.5501940274454082e-05    2.7060433018662516e-01    4.9471552811021860e-04    3.0183314883777635e-03    6.6128801465799095e-03    
128     1.0381122339287453e+01    7.8435467744562004e-02    1.8819568256439805e+00    5.9811459809372247e-01    1.4651247096751985e+15    4.0931823079543920e+15    6.2008596918275264e+16    1.6041547654710716e+07    6.1454281375094211e-01    7.7869042482160422e-01    7.1488727601419111e-01    1.6478668137277513e-05    2.7058562816093734e-01    5.5603430408249764e-04    2.9456552124965752e-03    6.6141803796239433e-03    
129     1.0459996394991915e+01    7.8874055704462265e-02    1.8995464917693470e+00    5.7959371641040192e-01    1.4080054594135855e+15    4.0610918759323735e+15    6.2868519162033528e+16    1.5899924688398510e+07    6.1454125162373552e-01    7.8345781566296113e-01    7.1489089151507035e-01    1.6795221536856233e-05    2.7058007342274731e-01    5.4631456619696616e-04    2.9569758135193957e-03    6.6142022003976286e-03    
130     1.0538593301050815e+01    7.8596906058900018e-02    1.9175607254724572e+00    5.6138058828437654e-01    1.3523244438965335e+15    4.0288570569086715e+15    6.3755463454976040e+16    1.5757626715083169e+07    6.1454120564642900e-01    7.9325013187158522e-01    7.1489161193351991e-01    1.7046271164929597e-05    2.7057578923758369e-01    5.2639383662147566e-04    2.9802684962618531e-03    6.6141429643164183e-03    
131     1.0617078586973777e+01    7.8485285922962333e-02    1.9354477870474129e+00    5.4362098967325656e-01    1.2985097049526692e+15    3.9967393964842615e+15    6.4662759678675560e+16    1.5615724654787378e+07    6.1453563107090903e-01    7.8739957084886614e-01    7.1490281553065549e-01    1.7643728195522836e-05    2.7056709655164313e-01    5.4534146903348324e-04    2.9578159315450181e-03    6.6145395283958418e-03    
132     1.0695926027347443e+01    7.8847440373666089e-02    1.9537912071083556e+00    5.2620185819931353e-01    1.2462007183400150e+15    3.9645755263782305e+15    6.5597841379802952e+16    1.5473550890125470e+07    6.1453408030445633e-01    7.9249129437659926e-01    7.1490621630476159e-01    1.8047460441987562e-05    2.7056252333212188e-01    5.4073244863057836e-04    2.9631893203060740e-03    6.6145438732061338e-03    
133     1.0774227322600550e+01    7.8301295253107028e-02    1.9720333776041101e+00    5.0914881240834986e-01    1.1954436086537548e+15    3.9323573083257990e+15    6.6558821587490968e+16    1.5331100986172218e+07    6.1452951105071896e-01    7.8958918412415713e-01    7.1491533953017405e-01    1.8629630568620974e-05    2.7055557179983925e-01    5.5746662235831447e-04    2.9434199577322829e-03    6.6148251987963348e-03    
134     1.0852792682321214e+01    7.8565359720663253e-02    1.9909096413348664e+00    4.9250858943321518e-01    1.1463662310229050e+15    3.9002231913440695e+15    6.7544651090291888e+16    1.5188919088409562e+07    6.1452310190153370e-01    7.8196172413615006e-01    7.1492791639584552e-01    1.9304348812526843e-05    2.7054740806520161e-01    5.8833322870312070e-04    2.9070128212091125e-03    6.6152778796964096e-03    
135     1.0931215770752878e+01    7.8423088431664567e-02    2.0096783352290726e+00    4.7621986888591394e-01    1.0987560953720251e+15    3.8680366256137600e+15    6.8559514763620336e+16    1.5046572695462869e+07    6.1452466134713646e-01    7.9547757333701585e-01    7.1492507232719338e-01    1.9648419556325621e-05    2.7054710706791923e-01    5.7122515483987819e-04    2.9273246938844115e-03    6.6148750760756259e-03    
136     1.1010179258465660e+01    7.8963487712782054e-02    2.0290781151893511e+00    4.6021961999322503e-01    1.0524184251246995e+15    3.8356672640677545e+15    6.9607881478788872e+16    1.4903308306906503e+07    6.1451820955792014e-01    7.8808433667589484e-01    7.1493757379048017e-01    2.0368177486083077e-05    2.7053975358257815e-01    6.0673765115438192e-04    2.8855363536133558e-03    6.6152831841565377e-03    
137     1.1089399992468522e+01    7.9220734002861448e-02    2.0489076187420916e+00    4.4449311636601990e-01    1.0072938533685692e+15    3.8030850591878215e+15    7.0693099956416368e+16    1.4759134782835038e+07    6.1451647946077814e-01    7.9384219376863840e-01    7.1494092185568670e-01    2.0912735313199312e-05    2.7053711200344832e-01    6.1416404528251488e-04    2.8769654079766963e-03    6.6151766917609189e-03    
138     1.1168119847608247e+01    7.8719855139725681e-02    2.0690456242794166e+00    4.2914597245982367e-01    9.6366806145819112e+14    3.7704853656306080e+15    7.1808163524115208e+16    1.4614833448921498e+07    6.1450771835577667e-01    7.8088055952441227e-01    7.1495772935478430e-01    2.1737528751988752e-05    2.7052843170791446e-01    6.6834236725849612e-04    2.8132133023818485e-03    6.6157984783775398e-03    
