196 6
0.0 0.7154991891944795 2.9574934128530687e-05 0.270271235396575 0.002443538352328889 0.0007157958733465755 0.006645918988609754 
0.003949529531062476 0.7154990762660121 2.9687311754098735e-05 0.27027123572166073 0.002443536997779133 0.0007157974536699337 0.006645918988592261 
0.008962160913238407 0.7154989355938588 2.9827112614509668e-05 0.27027123622950044 0.002443534817036814 0.0007157999978958077 0.006645918988561958 
0.013968587494369076 0.715498781616981 2.997988673087875e-05 0.27027123692207333 0.0024435317558690445 0.0007158035692981611 0.006645918988516302 
0.01899538403735841 0.7154986254779091 3.0134358453635226e-05 0.27027123786919166 0.0024435274344337416 0.0007158086110336388 0.006645918988446633 
0.02399665908506814 0.7154984461100105 3.0311390274900242e-05 0.27027123918184853 0.002443521293828927 0.0007158157751651165 0.006645918988340898 
0.028999417507465007 0.7154982433541321 3.0510888322381194e-05 0.2702712409930413 0.0024435126138859383 0.0007158259019048952 0.006645918988181333 
0.0340187908853903 0.7154980298191367 3.072004614783273e-05 0.2702712434004605 0.0024435007952041308 0.000715839690570156 0.00664591898794914 
0.03903263885872648 0.7154977981904243 3.0945785627068706e-05 0.2702712466077567 0.0024434847033280443 0.0007158584647201665 0.006645918987612494 
0.04404336449490485 0.7154975390953576 3.119689120989129e-05 0.2702712509200477 0.0024434626398038644 0.0007158842059270889 0.006645918987122531 
0.04906620896068437 0.7154973004582869 3.14256110218334e-05 0.2702712562185897 0.0024434349270103196 0.0007159165380952369 0.006645918986464616 
0.054077741753296646 0.715497003286954 3.170913744766164e-05 0.27027126346318636 0.002443396524427776 0.0007159613419459932 0.00664591898550714 
0.05910056392090677 0.7154966591614605 3.2034830592915964e-05 0.2702712731855219 0.0024433442633245645 0.0007160223144338263 0.006645918984134852 
0.06410921487090472 0.7154963260061438 3.234483563827114e-05 0.27027128529836325 0.0024432780373556616 0.0007160995796813503 0.006645918982286692 
0.0691295555193348 0.7154959469460533 3.269324706784662e-05 0.27027130124104914 0.0024431897995662007 0.0007162025260357086 0.006645918979696236 
0.07416080556820538 0.7154955708130725 3.303119972154688e-05 0.2702713209771392 0.0024430791315704107 0.0007163316417035264 0.006645918976260737 
0.0791728442308546 0.715495118985969 3.3432123308651275e-05 0.2702713471805354 0.0024429309272401634 0.0007165045509645191 0.006645918971450416 
0.08418378412322577 0.7154946201121153 3.386493060808637e-05 0.27027138103411574 0.002442737644453172 0.0007167300533124601 0.006645918964863976 
0.08918930949286956 0.7154942524307837 3.4159781595798956e-05 0.2702714180934767 0.0024425230126860027 0.0007169804638890167 0.006645918957037482 
0.0942131526106513 0.7154936002656017 3.470154187080329e-05 0.2702714742667711 0.002442197613928309 0.0007173601063670502 0.00664591894492998 
0.09927021499411987 0.7154930578879541 3.511663367341115e-05 0.27027153864976006 0.002441820185579935 0.0007178004525234385 0.006645918929977668 
0.10428958365925407 0.7154924933657869 3.552551729004551e-05 0.2702716171091735 0.002441357096345986 0.0007183407401121613 0.006645918910759611 
0.10929901620310659 0.715491722676419 3.608185405599258e-05 0.2702717249503682 0.0024407180073586017 0.0007190863678957712 0.006645918883371049 
0.11434795904032395 0.7154911546343303 3.64191802793327e-05 0.27027184036300334 0.0024400261642415415 0.0007198935458895406 0.006645918851724728 
0.11937036926262891 0.7154902895387103 3.696110100672783e-05 0.27027200175582594 0.002439055437719216 0.0007210260999528711 0.006645918806253537 
0.12439980008736229 0.7154894515621335 3.74154360558597e-05 0.2702721924004915 0.0024378974137862787 0.0007223771777628244 0.006645918749238469 
0.12941610534906725 0.7154887109203433 3.772377890007377e-05 0.27027240589664636 0.0024365845459108624 0.0007239089165966988 0.0066459186810717335 
0.13444559388520255 0.7154876267906684 3.8216190218568125e-05 0.2702726970790565 0.00243478125835637 0.0007260128359342377 0.006645918585234819 
0.13945452882095705 0.7154866410930203 3.8532053311524686e-05 0.2702730238758567 0.0024327229453834425 0.0007284143019235355 0.00664591846997286 
0.14448466199143048 0.7154854594269218 3.8872654965186175e-05 0.27027343105111856 0.0024301194970998744 0.0007314517903015941 0.006645918319061741 
0.1494917998011334 0.7154841698785943 3.9148090998492336e-05 0.27027391678793516 0.0024269491006832142 0.0007351507535965817 0.006645918127661124 
0.15452196569066068 0.7154827612858728 3.9339411658187936e-05 0.2702744921945423 0.0024230977262906577 0.0007396442356635629 0.0066459178854413065 
0.15955605002268353 0.7154813152478048 3.94031954872969e-05 0.27027513474668774 0.002418659313713252 0.0007448226416122148 0.006645917594163491 
0.16458611311592972 0.7154796770045726 3.939152778916923e-05 0.2702758875468991 0.002413276330443815 0.0007511031024431072 0.006645917227320525 
0.1696033711131661 0.7154779206943923 3.9234172164073705e-05 0.270276739623041 0.0024069064782923874 0.0007585349972873619 0.00664591677429143 
0.17461919615176827 0.7154755883134389 3.911066964345837e-05 0.27027781055478184 0.0023985963123442657 0.0007682307220758101 0.006645916167184397 
