196
0.0 0.0006139043330862989 1537664.408533744
0.003949529531062476 0.0029032387441729523 2695435.0727989916
0.008962160913238407 0.004985151720208887 3402571.142943043
0.013968587494369076 0.007125560839300511 3943490.732217186
0.01899538403735841 0.009388438782595198 4396448.354140522
0.02399665908506814 0.011784241033773566 4793768.914675409
0.028999417507465007 0.01433487118008187 5153759.889261835
0.0340187908853903 0.017044854187914724 5485441.694857373
0.03903263885872648 0.01991395352285382 5794404.251391688
0.04404336449490485 0.02295241099218586 6085583.845223228
0.04906620896068437 0.026161167858518124 6361847.907503281
0.054077741753296646 0.029533416802321584 6626544.822399636
0.05910056392090677 0.03308973751551223 6879186.757597364
0.06410921487090472 0.036827288023934715 7122382.971141087
0.0691295555193348 0.04075613628727785 7357757.556538973
0.07416080556820538 0.044870746239619154 7585667.27036564
0.0791728442308546 0.04916505803236179 7806519.421267293
0.08418378412322577 0.053646898537386425 8021241.2472980255
0.08918930949286956 0.0583345557071897 8231078.580261503
0.0942131526106513 0.06323713569341566 8436808.786168676
0.09927021499411987 0.06835133983286444 8638283.20577743
0.10428958365925407 0.0736445003556011 8834675.399095763
0.10929901620310659 0.07915941102935577 9027806.094757743
0.11434795904032395 0.08489363188827226 9217675.966500452
0.11937036926262891 0.09083366949326784 9404045.596183512
0.12439980008736229 0.09698712040538256 9587260.418344794
0.12941610534906725 0.10336130618934447 9767705.423349423
0.13444559388520255 0.10995609846777728 9945466.86049664
0.13945452882095705 0.11677451281506998 10120748.886994425
0.14448466199143048 0.1238238269517971 10293791.566966828
0.1494917998011334 0.13110210721207935 10464593.713321308
0.15452196569066068 0.1386450483013662 10634030.07393754
0.15955605002268353 0.14639866996371875 10802522.769440139
0.16458611311592972 0.15438903251605715 10969030.574730553
0.1696033711131661 0.16262949417700212 11132511.834714392
0.17461919615176827 0.1711079584857028 11294310.505878503
0.17962811692790565 0.17987005715971088 11455194.889613733
0.18466388139363993 0.1888872763692625 11614599.871410763
0.18968556834989367 0.1981784195052071 11773135.308211764
0.19477044073451186 0.20782062086713565 11931563.743893363
0.19980035572967964 0.2176063110101952 12086866.60893504
0.204800557866737 0.22766241030045778 12241134.607873857
0.2098285173668868 0.2380395727956039 12395008.86284479
0.21486809936535348 0.24874195250598655 12548686.741234357
0.21995330574925814 0.2597253450518297 12701489.147380756
0.2249810443377247 0.2708991928764256 12853674.728268621
0.23001157801846103 0.2823630136466953 13003359.363234451
0.23501311030055907 0.2941456238177232 13152619.328755371
0.24007459510680698 0.3063000496658354 13302017.250842858
0.24511387820323052 0.31873692718602054 13450560.26333769
0.2501788429593773 0.3313802760349233 13597390.879658783
0.2551806741988732 0.3444830330589904 13745166.493536195
0.26028042672752477 0.3578922092076112 13892240.422796141
0.2652830386144748 0.37146568381800826 14037276.633724622
0.2702908691332278 0.3854325748152777 14183087.361538278
0.27531520339427007 0.39966501319722936 14327347.05519231
0.2803160208464888 0.4142100573215238 14470992.268090881
0.2853299461630124 0.42914597245982367 14614833.448921498
0.29036738521975713 0.4444931163660199 14759134.782835038
0.2954368765045373 0.460219619993225 14903308.306906503
0.3004899060909753 0.47621986888591394 15046572.69546287
0.305508354459751 0.4925085894332152 15188919.088409562
0.3105359070493942 0.5091488124083499 15331100.986172218
0.3155465616320479 0.5262018581993135 15473550.89012547
0.32059216511998184 0.5436209896732566 15615724.654787378
0.3256145936291089 0.5613805882843765 15757626.715083169
0.33064416493126175 0.5795937164104019 15899924.68839851
0.33569147158679713 0.5981145980937225 16041547.654710716
0.3407107121322628 0.616991358561717 16183256.961243529
0.34572794218829705 0.636277356064558 16324535.674656665
